CF_FRG,CF_SMILES,COCONUT_SMILES,COCONUT_ID,Substructure_SMILES,Murcko_SMILES,CF_2D_Mol,COCONUT_2D_Mol,Substructure_2D_Mol,Exit_Atom_Numbers,Num_Exit_Atoms,Substructure_Exit_Atoms,ChEMBL_Molecule_ID,ChEMBL_Activity_ID,ChEMBL_Assay_ID,ChEMBL_Assay_Type,pChEMBL_Value,ChEMBL_Relation,ChEMBL_Standard_Unit,ChEMBL_Standard_Value,ChEMBL_Target_ID,ChEMBL_Value_Type,units,value,ChEMBL_Assay_Confidence_Description,ChEMBL_Assay_Confidence_Score,ChEMBL_Assay_Description,ChEMBL_Target_Organism,ChEMBL_Target_Name,ChEMBL_Target_Type
F134,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,NC(=O)C1=CC=CC2=C1NC([C@H]1CCN(CC3=CC=CC=N3)C1)=N2,CNP0595754.1,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229283c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229567a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922648b30>,"[9, 13]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc9225993f0>,CHEMBL3437375,21399489.0,CHEMBL4649972,F,,=,%,-13.11,CHEMBL4662931,Percent Effect,%,-13.1144863410291,Homologous protein complex subunits assigned,6,in vitro assay to detect presence of AMC directly proportional to the activity of ClpP1P2.  GHDDI collaboration.,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),ClpP1P2,PROTEIN COMPLEX
F134,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,COC1=CC=C(CN2CC[C@H](C3=NC4=CC=CC(C(N)=O)=C4N3)C2)C=C1,CNP0014054.1,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x7bc92292a5e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922958a50>,<rdkit.Chem.rdchem.Mol object at 0x7bc92264ad50>,"[2, 9]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92259ac50>,CHEMBL3437366,21227303.0,CHEMBL4649972,F,,=,%,-5.343,CHEMBL4662931,Percent Effect,%,-5.34349918668711,Homologous protein complex subunits assigned,6,in vitro assay to detect presence of AMC directly proportional to the activity of ClpP1P2.  GHDDI collaboration.,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),ClpP1P2,PROTEIN COMPLEX
F145,Clc1ccc(-c2c[nH]c([C@@H]3COCCN3)n2)s1,CC(=O)N1CCC(N2CCOC[C@H]2C2=NC(C3=CC=C(Cl)S3)=CN2)CC1,CNP0076002.1,Clc1ccc(-c2c[nH]c([C@@H]3COCCN3)n2)s1,c1csc(-c2c[nH]c([C@@H]3COCCN3)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x7bc92292cb30>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295af10>,<rdkit.Chem.rdchem.Mol object at 0x7bc92264d2a0>,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a0630>,CHEMBL3437292,21552483.0,CHEMBL4649972,F,,=,%,-0.489,CHEMBL4662931,Percent Effect,%,-0.4889746233412,Homologous protein complex subunits assigned,6,in vitro assay to detect presence of AMC directly proportional to the activity of ClpP1P2.  GHDDI collaboration.,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),ClpP1P2,PROTEIN COMPLEX
F168,NC[C@H]1O[C@H](Cc2cc(-c3ccccc3)on2)CC[C@@H]1O,O[C@H]1CC[C@@H](CC2=NOC(C3=CC=CC=C3)=C2)O[C@@H]1CNCC1CC1,CNP0015221.1,NC[C@H]1O[C@H](Cc2cc(-c3ccccc3)on2)CC[C@@H]1O,c1ccc(-c2cc(C[C@@H]3CCCCO3)no2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc92292f060>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295d4d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92264f7d0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a1e40>,CHEMBL3437354,22025220.0,CHEMBL4649972,F,,=,%,-25.81,CHEMBL4662931,Percent Effect,%,-25.8059569366317,Homologous protein complex subunits assigned,6,in vitro assay to detect presence of AMC directly proportional to the activity of ClpP1P2.  GHDDI collaboration.,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),ClpP1P2,PROTEIN COMPLEX
F236,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,CC(C)CN1CCOC[C@H](OC2=CC=C(S(C)(=O)=O)C=C2)C1,CNP0402631.1,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,c1ccc(O[C@@H]2CNCCOC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229312a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295f680>,<rdkit.Chem.rdchem.Mol object at 0x7bc922651a10>,[11],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a3830>,CHEMBL3437176,22036219.0,CHEMBL4649972,F,,=,%,-6.923,CHEMBL4662931,Percent Effect,%,-6.92303938994722,Homologous protein complex subunits assigned,6,in vitro assay to detect presence of AMC directly proportional to the activity of ClpP1P2.  GHDDI collaboration.,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),ClpP1P2,PROTEIN COMPLEX
F236,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,CS(=O)(=O)C1=CC=C(O[C@H]2COCCN(CC3=CC=NC=C3)C2)C=C1,CNP0547113.1,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,c1ccc(O[C@@H]2CNCCOC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229313f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295f7d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922651b60>,[11],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a39c0>,CHEMBL3437044,21079940.0,CHEMBL4649972,F,,=,%,-4.034,CHEMBL4662931,Percent Effect,%,-4.03448972905905,Homologous protein complex subunits assigned,6,in vitro assay to detect presence of AMC directly proportional to the activity of ClpP1P2.  GHDDI collaboration.,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),ClpP1P2,PROTEIN COMPLEX
F236,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,CS(=O)(=O)C1=CC=C(O[C@H]2COCCN(C(=O)C3=CC=NO3)C2)C=C1,CNP0506168.1,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,c1ccc(O[C@@H]2CNCCOC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc922931700>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295fae0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922651e70>,[11],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a3bf0>,CHEMBL3437194,21250019.0,CHEMBL4649972,F,,=,%,-5.569,CHEMBL4662931,Percent Effect,%,-5.5692287225197,Homologous protein complex subunits assigned,6,in vitro assay to detect presence of AMC directly proportional to the activity of ClpP1P2.  GHDDI collaboration.,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),ClpP1P2,PROTEIN COMPLEX
F236,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,CC1=NC(C)=C(CN2CCOC[C@H](OC3=CC=C(S(C)(=O)=O)C=C3)C2)S1,CNP0040710.1,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,c1ccc(O[C@@H]2CNCCOC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc922931bd0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922960040>,<rdkit.Chem.rdchem.Mol object at 0x7bc922652340>,[11],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a3f60>,CHEMBL3437308,21387525.0,CHEMBL4649972,F,,=,%,-20.49,CHEMBL4662931,Percent Effect,%,-20.4923917665182,Homologous protein complex subunits assigned,6,in vitro assay to detect presence of AMC directly proportional to the activity of ClpP1P2.  GHDDI collaboration.,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),ClpP1P2,PROTEIN COMPLEX
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3C3CCOCC3)=N2)C=C1,CNP0013065.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1070>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293f450>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296d7e0>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268cb80>,CHEMBL3437572,21696772.0,CHEMBL4649965,F,,=,%,22.03,CHEMBL4105939,Percent Effect,%,22.0255698621411,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CN1C[C@H](O)C[C@H]1C1=NC(C2=CC=C3OCOC3=C2)=NO1,CNP0013093.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e26c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940b30>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296ee30>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268dbc0>,CHEMBL3437452,20899162.0,CHEMBL4649965,F,,=,%,-2.968,CHEMBL4105939,Percent Effect,%,-2.96835875256089,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F012,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,C1=CC(C2=NOC([C@@H]3CC4=C(CN3)NC=N4)=N2)=CC=N1,CNP0124972.1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,c1cc(-c2noc([C@@H]3Cc4nc[nH]c4CN3)n2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2c00>,<rdkit.Chem.rdchem.Mol object at 0x7bc922941070>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296f370>,[],0,<rdkit.Chem.rdchem.Mol object at 0x7bc92268df30>,CHEMBL3437495,21537173.0,CHEMBL4649965,F,,=,%,-31.18,CHEMBL4105939,Percent Effect,%,-31.179932735426,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F070,COc1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,COC1=CC=C(C2=NN=C([C@H]3CCN(C4CCC4)C3)O2)C=C1,CNP0055215.1,COc1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,c1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229252a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922953680>,<rdkit.Chem.rdchem.Mol object at 0x7bc922981a10>,[13],1,<rdkit.Chem.rdchem.Mol object at 0x7bc922597060>,CHEMBL3436778,21855751.0,CHEMBL4649965,F,,=,%,4.709,CHEMBL4105939,Percent Effect,%,4.70904044770008,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F070,COc1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,COC1=CC=C(C2=NN=C([C@H]3CCN(CC(C)(C)C)C3)O2)C=C1,CNP0010610.1,COc1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,c1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc922925af0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922953ed0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922982260>,[13],1,<rdkit.Chem.rdchem.Mol object at 0x7bc922597650>,CHEMBL3436819,22014512.0,CHEMBL4649965,F,,=,%,-3.781,CHEMBL4105939,Percent Effect,%,-3.78088175076209,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F070,COc1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,COC1=CC=C(C2=NN=C([C@H]3CCN(CC4CC4)C3)O2)C=C1,CNP0205468.1,COc1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,c1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc922925c40>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229540b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229823b0>,[13],1,<rdkit.Chem.rdchem.Mol object at 0x7bc922597740>,CHEMBL3436777,21058550.0,CHEMBL4649965,F,,=,%,13.65,CHEMBL4105939,Percent Effect,%,13.6539423995632,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F073,Clc1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,ClC1=CC=C(C2=NN=C([C@H]3CCN(C4CCCCC4)C3)O2)C=C1,CNP0144579.1,Clc1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,c1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc922926260>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229546d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229829d0>,[12],1,<rdkit.Chem.rdchem.Mol object at 0x7bc922597ba0>,CHEMBL3436914,21377660.0,CHEMBL4649965,F,,=,%,-3.49,CHEMBL4105939,Percent Effect,%,-3.48969470858547,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F074,c1cc(-c2nnc([C@H]3CCNC3)o2)ccn1,C1=CC(C2=NN=C([C@H]3CCNC3)O2)=CC=N1,CNP0009491.1,c1cc(-c2nnc([C@H]3CCNC3)o2)ccn1,c1cc(-c2nnc([C@H]3CCNC3)o2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x7bc922927c30>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229560a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922648430>,[],0,<rdkit.Chem.rdchem.Mol object at 0x7bc922598e50>,CHEMBL3437482,20899163.0,CHEMBL4649965,F,,=,%,-3.351,CHEMBL4105939,Percent Effect,%,-3.35078534031414,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F074,c1cc(-c2nnc([C@H]3CCNC3)o2)ccn1,C1=CC(C2=NN=C([C@H]3CCN(C4CCCCC4)C3)O2)=CC=N1,CNP0014153.1,c1cc(-c2nnc([C@H]3CCNC3)o2)ccn1,c1cc(-c2nnc([C@H]3CCNC3)o2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x7bc922927ca0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922956110>,<rdkit.Chem.rdchem.Mol object at 0x7bc9226484a0>,[10],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225982c0>,CHEMBL3436820,20899119.0,CHEMBL4649965,F,,=,%,-12.47,CHEMBL4105939,Percent Effect,%,-12.4709950407207,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F074,c1cc(-c2nnc([C@H]3CCNC3)o2)ccn1,C1=CC(C2=NN=C([C@H]3CCN(C4CCOCC4)C3)O2)=CC=N1,CNP0161714.1,c1cc(-c2nnc([C@H]3CCNC3)o2)ccn1,c1cc(-c2nnc([C@H]3CCNC3)o2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x7bc922927d80>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229561f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922648580>,[10],1,<rdkit.Chem.rdchem.Mol object at 0x7bc922598f40>,CHEMBL3436822,21855778.0,CHEMBL4649965,F,,=,%,-8.276,CHEMBL4105939,Percent Effect,%,-8.27608171436371,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F134,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,NC(=O)C1=CC=CC2=C1NC([C@H]1CCN(CC3=CC=CC=N3)C1)=N2,CNP0595754.1,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229283c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229567a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922648b30>,"[9, 13]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc9225993f0>,CHEMBL3437375,21537214.0,CHEMBL4649965,F,,=,%,-34.47,CHEMBL4105939,Percent Effect,%,-34.473025267471,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F134,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,COC1=CC=C(CN2CC[C@H](C3=NC4=CC=CC(C(N)=O)=C4N3)C2)C=C1,CNP0014054.1,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,c1ccc2[nH]c([C@H]3CCNC3)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x7bc92292a5e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922958a50>,<rdkit.Chem.rdchem.Mol object at 0x7bc92264ad50>,"[2, 9]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92259ac50>,CHEMBL3437366,21218441.0,CHEMBL4649965,F,,=,%,5.199,CHEMBL4105939,Percent Effect,%,5.19918051445481,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F145,Clc1ccc(-c2c[nH]c([C@@H]3COCCN3)n2)s1,CC(=O)N1CCC(N2CCOC[C@H]2C2=NC(C3=CC=C(Cl)S3)=CN2)CC1,CNP0076002.1,Clc1ccc(-c2c[nH]c([C@@H]3COCCN3)n2)s1,c1csc(-c2c[nH]c([C@@H]3COCCN3)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x7bc92292cb30>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295af10>,<rdkit.Chem.rdchem.Mol object at 0x7bc92264d2a0>,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a0630>,CHEMBL3437292,22014497.0,CHEMBL4649965,F,,=,%,-13.18,CHEMBL4105939,Percent Effect,%,-13.1807634560262,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F168,NC[C@H]1O[C@H](Cc2cc(-c3ccccc3)on2)CC[C@@H]1O,O[C@H]1CC[C@@H](CC2=NOC(C3=CC=CC=C3)=C2)O[C@@H]1CNCC1CC1,CNP0015221.1,NC[C@H]1O[C@H](Cc2cc(-c3ccccc3)on2)CC[C@@H]1O,c1ccc(-c2cc(C[C@@H]3CCCCO3)no2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc92292f060>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295d4d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92264f7d0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a1e40>,CHEMBL3437354,21058720.0,CHEMBL4649965,F,,=,%,-34.5,CHEMBL4105939,Percent Effect,%,-34.5045045045045,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F236,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,CC(C)CN1CCOC[C@H](OC2=CC=C(S(C)(=O)=O)C=C2)C1,CNP0402631.1,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,c1ccc(O[C@@H]2CNCCOC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229312a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295f680>,<rdkit.Chem.rdchem.Mol object at 0x7bc922651a10>,[11],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a3830>,CHEMBL3437176,21218505.0,CHEMBL4649965,F,,=,%,26.59,CHEMBL4105939,Percent Effect,%,26.5945945945946,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F236,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,CS(=O)(=O)C1=CC=C(O[C@H]2COCCN(CC3=CC=NC=C3)C2)C=C1,CNP0547113.1,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,c1ccc(O[C@@H]2CNCCOC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9229313f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295f7d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922651b60>,[11],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a39c0>,CHEMBL3437044,21537283.0,CHEMBL4649965,F,,=,%,-43.92,CHEMBL4105939,Percent Effect,%,-43.9189189189189,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F236,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,CS(=O)(=O)C1=CC=C(O[C@H]2COCCN(C(=O)C3=CC=NO3)C2)C=C1,CNP0506168.1,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,c1ccc(O[C@@H]2CNCCOC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc922931700>,<rdkit.Chem.rdchem.Mol object at 0x7bc92295fae0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922651e70>,[11],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a3bf0>,CHEMBL3437194,21696783.0,CHEMBL4649965,F,,=,%,-25.37,CHEMBL4105939,Percent Effect,%,-25.3651212521043,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F236,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,CC1=NC(C)=C(CN2CCOC[C@H](OC3=CC=C(S(C)(=O)=O)C=C3)C2)S1,CNP0040710.1,CS(=O)(=O)c1ccc(O[C@@H]2CNCCOC2)cc1,c1ccc(O[C@@H]2CNCCOC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc922931bd0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922960040>,<rdkit.Chem.rdchem.Mol object at 0x7bc922652340>,[11],1,<rdkit.Chem.rdchem.Mol object at 0x7bc9225a3f60>,CHEMBL3437308,21377789.0,CHEMBL4649965,F,,=,%,6.108,CHEMBL4105939,Percent Effect,%,6.10810810810811,Homologous single protein target assigned,8,Mycobacterium tuberculosis Polyketide synthase 13 Thioesterase (PKS13),Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Polyketide synthase Pks13,SINGLE PROTEIN
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3C3CCOCC3)=N2)C=C1,CNP0013065.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1070>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293f450>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296d7e0>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268cb80>,CHEMBL3437572,21858683.0,CHEMBL4649954,F,,=,%,4.348,CHEMBL4662925,Percent Effect,%,4.34782608695653,Homologous single protein target assigned,8,Trypanosoma cruzi histidyl tRNA synthetase (Tc-HisRS),Trypanosoma cruzi (strain CL Brener),Histidine--tRNA ligase,SINGLE PROTEIN
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3C3CCN(C)CC3)=N2)C=C1,CNP0444120.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e14d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293f8b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296dc40>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268ce50>,CHEMBL3437448,21540052.0,CHEMBL4649954,F,,=,%,4.348,CHEMBL4662925,Percent Effect,%,4.34782608695653,Homologous single protein target assigned,8,Trypanosoma cruzi histidyl tRNA synthetase (Tc-HisRS),Trypanosoma cruzi (strain CL Brener),Histidine--tRNA ligase,SINGLE PROTEIN
